timestamp,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore,sumOpenInterest,sumOpenInterestValue
2023-11-18,0.6132,0.6144,0.589,0.6106,192040293.0,2023-11-18 23:59:59.999,116218315.9822,128582,90551343.0,54790637.6839,0,,
2023-11-19,0.6106,0.6286,0.6012,0.6258,240044861.0,2023-11-19 23:59:59.999,147981860.3146,151463,116073515.0,71563829.5031,0,,
2023-11-20,0.6258,0.6282,0.6061,0.6122,298231745.0,2023-11-20 23:59:59.999,184839298.7315,199459,152091772.0,94260529.673,0,,
2023-11-21,0.6121,0.6178,0.5725,0.5788,468850910.0,2023-11-21 23:59:59.999,282178604.4259,330524,231546977.0,139409026.1208,0,,
2023-11-22,0.5787,0.6162,0.5774,0.6109,346216216.0,2023-11-22 23:59:59.999,206849999.4104,211817,179309071.0,107067135.6305,0,,
2023-11-23,0.6109,0.6238,0.6059,0.6209,305693192.0,2023-11-23 23:59:59.999,187962573.1608,215385,146645280.0,90183567.3762,0,,
2023-11-24,0.6208,0.6258,0.6155,0.6212,303149239.0,2023-11-24 23:59:59.999,188217852.8961,191965,155800661.0,96733653.9998,0,,
2023-11-25,0.6212,0.6238,0.6157,0.6228,121921267.0,2023-11-25 23:59:59.999,75608640.3507,87233,58689967.0,36398351.4957,0,,
2023-11-26,0.6228,0.6375,0.6064,0.6157,266307412.0,2023-11-26 23:59:59.999,165803435.5441,197951,129732251.0,80789647.7627,0,,
2023-11-27,0.6157,0.6168,0.5937,0.6039,309411406.0,2023-11-27 23:59:59.999,187249018.3748,209511,153721976.0,93031648.4325,0,,
2023-11-28,0.6039,0.6139,0.5957,0.6107,286127938.0,2023-11-28 23:59:59.999,173255085.9256,168089,148449420.0,89890904.0693,0,,
2023-11-29,0.6106,0.617,0.604,0.6091,235341461.0,2023-11-29 23:59:59.999,143645522.7884,135873,116082900.0,70856440.6012,0,,
2023-11-30,0.609,0.6099,0.5982,0.6063,232714430.0,2023-11-30 23:59:59.999,140561709.3205,134889,110261513.0,66597217.9864,0,,
2023-12-01,0.6063,0.6143,0.6031,0.6125,248446111.0,2023-12-01 23:59:59.999,151500975.4603,146670,130231660.0,79421038.3738,0,,
2023-12-02,0.6126,0.6229,0.611,0.6208,144130252.0,2023-12-02 23:59:59.999,88761091.0418,105687,70904392.0,43670632.3914,0,,
2023-12-03,0.6207,0.6342,0.6168,0.6229,240660124.0,2023-12-03 23:59:59.999,150119342.5523,172404,115321622.0,71955868.4049,0,,
2023-12-04,0.6229,0.6439,0.582,0.6245,492198799.0,2023-12-04 23:59:59.999,306906152.554,375265,246482897.0,153694280.3362,0,,
2023-12-05,0.6246,0.6307,0.6076,0.621,369372743.0,2023-12-05 23:59:59.999,227916914.9618,251818,180304863.0,111264955.1632,0,,
2023-12-06,0.621,0.6437,0.6104,0.64,498860756.0,2023-12-06 23:59:59.999,312787290.2284,350624,246544732.0,154587927.9942,0,,
2023-12-07,0.64,0.6544,0.6204,0.6432,454683854.0,2023-12-07 23:59:59.999,290693308.7034,326240,218893474.0,139949509.4097,0,,
2023-12-08,0.6431,0.6756,0.6373,0.6721,497144485.0,2023-12-08 23:59:59.999,325864380.6329,331483,251816703.0,165064102.7898,0,,
2023-12-09,0.672,0.7,0.651,0.6584,522942153.0,2023-12-09 23:59:59.999,355677766.9118,432033,256796895.0,174771586.0936,0,,
2023-12-10,0.6584,0.6715,0.6468,0.6617,251001949.0,2023-12-10 23:59:59.999,165918653.9992,222709,120588256.0,79730273.4813,0,,
2023-12-11,0.6617,0.6628,0.6,0.6187,601855237.0,2023-12-11 23:59:59.999,374407040.2717,442580,288291855.0,179285607.7879,0,,
2023-12-12,0.6187,0.6263,0.6067,0.6192,372907112.0,2023-12-12 23:59:59.999,231170040.1073,229429,189382697.0,117411707.0083,0,,
2023-12-13,0.6191,0.6348,0.5925,0.6275,383566539.0,2023-12-13 23:59:59.999,234465552.887,246939,186462900.0,113984074.9318,0,,
2023-12-14,0.6276,0.6379,0.6053,0.6316,340698850.0,2023-12-14 23:59:59.999,213406134.1976,221555,166459257.0,104269740.6936,0,,
2023-12-15,0.6316,0.6441,0.6116,0.6156,356613976.0,2023-12-15 23:59:59.999,224036403.9219,214133,186857676.0,117438414.8958,0,,
2023-12-16,0.6156,0.6258,0.61,0.6203,160755138.0,2023-12-16 23:59:59.999,99749269.6558,104112,75832513.0,47062810.2092,0,,
2023-12-17,0.6202,0.6237,0.6084,0.6103,176476817.0,2023-12-17 23:59:59.999,108983642.7115,123202,85115033.0,52562760.4952,0,,
2023-12-18,0.6103,0.6145,0.5778,0.6125,477105096.0,2023-12-18 23:59:59.999,285526632.3142,273493,239943181.0,143691458.6003,0,,
2023-12-19,0.6125,0.6167,0.5972,0.6047,309456484.0,2023-12-19 23:59:59.999,188305009.5832,166330,160817337.0,97865550.952,0,,
2023-12-20,0.6047,0.6264,0.601,0.6171,380133323.0,2023-12-20 23:59:59.999,233730636.44,207789,189043767.0,116222891.5706,0,,
2023-12-21,0.6171,0.6249,0.6103,0.6241,294263304.0,2023-12-21 23:59:59.999,181486794.9879,163056,141328553.0,87169952.689,0,,
2023-12-22,0.624,0.6317,0.6154,0.6244,386616422.0,2023-12-22 23:59:59.999,240110049.2457,220638,199879950.0,124130408.3032,0,,
2023-12-23,0.6243,0.6249,0.6106,0.6195,170948891.0,2023-12-23 23:59:59.999,105499262.1589,109711,79253936.0,48913186.1481,0,,
2023-12-24,0.6195,0.6295,0.6035,0.6121,305003397.0,2023-12-24 23:59:59.999,188565171.4613,202416,149363363.0,92371439.2585,0,,
2023-12-25,0.6122,0.6488,0.6082,0.6462,501529244.0,2023-12-25 23:59:59.999,317774651.6537,326833,251135391.0,159041897.258,0,,
2023-12-26,0.6461,0.6469,0.6,0.6219,427204990.0,2023-12-26 23:59:59.999,266404566.6774,302019,205627688.0,128234347.6428,0,,
2023-12-27,0.6219,0.6421,0.6127,0.634,363959180.0,2023-12-27 23:59:59.999,228589962.9332,239715,181802469.0,114179094.401,0,,
2023-12-28,0.6341,0.6584,0.6249,0.6346,468193003.0,2023-12-28 23:59:59.999,299092512.0579,355284,229912999.0,146885316.8242,0,,
2023-12-29,0.6346,0.6363,0.6121,0.623,347060742.0,2023-12-29 23:59:59.999,217547687.8781,243393,176357456.0,110554937.2367,0,,
2023-12-30,0.6229,0.6297,0.6158,0.6207,168141907.0,2023-12-30 23:59:59.999,104681939.6298,122347,79419468.0,49439635.2379,0,,
2023-12-31,0.6207,0.6285,0.6055,0.6156,160978768.0,2023-12-31 23:59:59.999,99819076.467,119943,78711434.0,48816688.4484,0,,
2024-01-01,0.6155,0.6309,0.6083,0.6294,165869400.0,2024-01-01 23:59:59.999,102732273.8982,117055,81228446.0,50310559.7119,0,,
2024-01-02,0.6295,0.6405,0.6213,0.6246,371069494.0,2024-01-02 23:59:59.999,233870765.0564,225913,191003366.0,120381061.8792,0,,
2024-01-03,0.6245,0.6394,0.5,0.5823,1063513320.0,2024-01-03 23:59:59.999,616476961.0012,736079,519686940.0,301453187.9252,0,,
2024-01-04,0.5823,0.5938,0.5692,0.5868,384638363.0,2024-01-04 23:59:59.999,223518040.6822,242875,187358418.0,108879106.0691,0,,
2024-01-05,0.5868,0.5885,0.553,0.5757,383229345.0,2024-01-05 23:59:59.999,218834036.5278,245647,193772159.0,110681594.4215,0,,
2024-01-06,0.5758,0.5758,0.5568,0.5679,166749051.0,2024-01-06 23:59:59.999,94643295.6385,153251,76942243.0,43657509.0023,0,,
2024-01-07,0.568,0.573,0.5454,0.5515,226717559.0,2024-01-07 23:59:59.999,127831730.9433,214162,102178127.0,57599116.8392,0,,
2024-01-08,0.5515,0.5821,0.5442,0.5776,520587965.0,2024-01-08 23:59:59.999,294676989.3888,376161,262218221.0,148391476.3572,0,,
2024-01-09,0.5776,0.5793,0.5531,0.5669,454568370.0,2024-01-09 23:59:59.999,258327968.5304,326240,221420744.0,125817037.3108,0,,
2024-01-10,0.567,0.615,0.5489,0.6008,565711997.0,2024-01-10 23:59:59.999,326124454.5335,429011,276913429.0,159578385.7884,0,,
2024-01-11,0.6008,0.624,0.5856,0.6019,513518254.0,2024-01-11 23:59:59.999,310159093.8961,400838,245445437.0,148290842.8173,0,,
2024-01-12,0.6019,0.6035,0.5515,0.5699,462016509.0,2024-01-12 23:59:59.999,271305995.4437,336564,218817654.0,128529158.2029,0,,
2024-01-13,0.5699,0.5775,0.563,0.5747,144723019.0,2024-01-13 23:59:59.999,82918818.7551,118002,68140286.0,39040986.4582,0,,
2024-01-14,0.5746,0.5932,0.5717,0.5763,188471401.0,2024-01-14 23:59:59.999,109243103.8968,162384,91582093.0,53111732.4565,0,,
2024-01-15,0.5763,0.5895,0.5687,0.5757,267118552.0,2024-01-15 23:59:59.999,154706565.7047,177076,133469863.0,77288474.4114,0,,
2024-01-16,0.5757,0.5797,0.5659,0.5757,250036650.0,2024-01-16 23:59:59.999,143801731.4493,152058,130314149.0,74952909.8507,0,,
2024-01-17,0.5758,0.5763,0.5611,0.5685,229435711.0,2024-01-17 23:59:59.999,130910418.9994,131484,107922536.0,61582202.6857,0,,
2024-01-18,0.5685,0.569,0.543,0.552,286860737.0,2024-01-18 23:59:59.999,160206212.1524,161110,127448181.0,71206119.6963,0,,
2024-01-19,0.552,0.5537,0.5216,0.5443,412467369.0,2024-01-19 23:59:59.999,223694759.7986,216243,208681231.0,113174933.2733,0,,
2024-01-20,0.5443,0.5551,0.539,0.5534,190027866.0,2024-01-20 23:59:59.999,104041398.8109,102320,91223599.0,49955432.4906,0,,
2024-01-21,0.5534,0.5552,0.5451,0.5464,115018674.0,2024-01-21 23:59:59.999,63480245.1694,76745,54976670.0,30345476.9238,0,,
2024-01-22,0.5464,0.5497,0.5169,0.5275,340622198.0,2024-01-22 23:59:59.999,181521750.767,201355,171847764.0,91596403.7611,0,,
2024-01-23,0.5275,0.5318,0.4962,0.5183,468522571.0,2024-01-23 23:59:59.999,239931999.7921,267650,246329341.0,126129910.5555,0,,
2024-01-24,0.5183,0.5194,0.511,0.5181,256315507.0,2024-01-24 23:59:59.999,131991869.4887,133816,128730200.0,66298371.9924,0,,
2024-01-25,0.5182,0.5182,0.5037,0.5138,251423038.0,2024-01-25 23:59:59.999,128611527.1358,140119,117472885.0,60094844.9138,0,,
2024-01-26,0.5139,0.5368,0.5084,0.5323,345499020.0,2024-01-26 23:59:59.999,179941832.2146,159917,187521233.0,97624967.4986,0,,
2024-01-27,0.5322,0.5349,0.5262,0.5303,109437595.0,2024-01-27 23:59:59.999,58062234.2968,71686,50193964.0,26632893.8835,0,,
2024-01-28,0.5304,0.5355,0.5211,0.5241,133344725.0,2024-01-28 23:59:59.999,70557321.5239,84061,63638889.0,33675802.1601,0,,
2024-01-29,0.5242,0.54,0.5193,0.5352,315810144.0,2024-01-29 23:59:59.999,166936283.3948,149835,168552391.0,89089933.4425,0,,
2024-01-30,0.5351,0.5393,0.5071,0.5107,551143127.0,2024-01-30 23:59:59.999,287974260.4678,286534,261178958.0,136557873.9697,0,,
2024-01-31,0.5106,0.5144,0.4853,0.5033,485421774.0,2024-01-31 23:59:59.999,245358209.3109,259626,235085219.0,118801910.0501,0,,
2024-02-01,0.5033,0.5107,0.49,0.5058,339711167.0,2024-02-01 23:59:59.999,169136077.9874,168991,160996149.0,80158781.9611,0,,
2024-02-02,0.5057,0.5142,0.4987,0.5105,362229325.0,2024-02-02 23:59:59.999,182866296.7909,152511,190968129.0,96412843.4579,0,,
2024-02-03,0.5106,0.527,0.506,0.5186,268503943.0,2024-02-03 23:59:59.999,139267739.442,154948,127270266.0,66021980.2077,0,,
2024-02-04,0.5187,0.5192,0.5003,0.5032,156461025.0,2024-02-04 23:59:59.999,79994272.0065,95974,73971373.0,37812835.4791,0,,
2024-02-05,0.5031,0.5143,0.4969,0.5069,316744221.0,2024-02-05 23:59:59.999,160199486.0272,149666,173819060.0,87899722.6367,0,,
2024-02-06,0.5069,0.5112,0.4981,0.505,296361361.0,2024-02-06 23:59:59.999,149476117.6586,144258,152082047.0,76723855.745,0,,
2024-02-07,0.505,0.5155,0.4993,0.5138,337065844.0,2024-02-07 23:59:59.999,170065835.6946,161884,165550763.0,83558748.2024,0,,
2024-02-08,0.5138,0.52,0.5101,0.5147,319558939.0,2024-02-08 23:59:59.999,164331767.5466,164228,158521878.0,81517935.9846,0,,
2024-02-09,0.5146,0.5282,0.514,0.5262,381663993.0,2024-02-09 23:59:59.999,199001954.3944,186874,205102073.0,106941819.7345,0,,
2024-02-10,0.5262,0.5282,0.5186,0.5239,136051851.0,2024-02-10 23:59:59.999,71203753.3982,86130,66497370.0,34800810.8459,0,,
2024-02-11,0.5239,0.536,0.5216,0.5261,218992618.0,2024-02-11 23:59:59.999,115829056.7134,125536,109908035.0,58115133.513,0,,
2024-02-12,0.5262,0.538,0.5143,0.5315,383946428.0,2024-02-12 23:59:59.999,201577676.5218,199481,197127630.0,103433830.5989,0,,
2024-02-13,0.5315,0.5338,0.514,0.5247,398803382.0,2024-02-13 23:59:59.999,209569577.3208,194280,206855121.0,108719704.8934,0,,
2024-02-14,0.5246,0.5418,0.5203,0.5378,402071120.0,2024-02-14 23:59:59.999,213698498.0764,188685,206968267.0,109975894.665,0,,
2024-02-15,0.5378,0.5769,0.537,0.5622,640584098.0,2024-02-15 23:59:59.999,354054978.0784,353387,317334840.0,175413521.5437,0,,
2024-02-16,0.5622,0.5791,0.5523,0.5643,522111567.0,2024-02-16 23:59:59.999,295713042.1994,296142,264118925.0,149603299.4659,0,,
2024-02-17,0.5643,0.5655,0.5392,0.5496,254033578.0,2024-02-17 23:59:59.999,140263782.4244,152381,121852579.0,67270483.2215,0,,
2024-02-18,0.5496,0.5625,0.5471,0.5571,199644484.0,2024-02-18 23:59:59.999,110984253.3261,135531,98575047.0,54799523.1018,0,,
2024-02-19,0.557,0.5679,0.5538,0.5626,361659945.0,2024-02-19 23:59:59.999,202602289.0949,197222,185729878.0,104043339.9007,0,,
2024-02-20,0.5626,0.5751,0.543,0.5622,577494529.0,2024-02-20 23:59:59.999,324956172.6769,347428,289569925.0,162925101.3844,0,,
2024-02-21,0.5622,0.5629,0.5326,0.5491,443537294.0,2024-02-21 23:59:59.999,241554955.7311,253472,223731706.0,121835371.6237,0,,
2024-02-22,0.549,0.5517,0.5366,0.541,363824441.0,2024-02-22 23:59:59.999,198108906.342,196071,175257505.0,95422300.2641,0,,
2024-02-23,0.541,0.5437,0.5251,0.5342,435074448.0,2024-02-23 23:59:59.999,232931615.3245,221534,223369807.0,119608230.2142,0,,
2024-02-24,0.5342,0.5481,0.5313,0.545,201672485.0,2024-02-24 23:59:59.999,109408023.8935,120313,100364228.0,54463286.394,0,,
2024-02-25,0.5449,0.5489,0.542,0.5425,200338025.0,2024-02-25 23:59:59.999,109195370.4684,114078,106415186.0,58004665.3214,0,,
2024-02-26,0.5424,0.5528,0.5288,0.5506,442051388.0,2024-02-26 23:59:59.999,239159787.0654,223551,230815296.0,124909184.8652,0,,
2024-02-27,0.5506,0.5976,0.5476,0.5861,852720045.0,2024-02-27 23:59:59.999,484204806.3153,483468,430326843.0,244384752.1288,0,,
2024-02-28,0.5862,0.6059,0.53,0.575,1038133713.0,2024-02-28 23:59:59.999,600527436.5215,674605,512812609.0,296742517.9416,0,,
2024-02-29,0.5749,0.626,0.5669,0.5867,1323123117.0,2024-02-29 23:59:59.999,789799237.6854,795539,658100683.0,392934252.8611,0,,
2024-03-01,0.5868,0.6034,0.5829,0.6013,545783016.0,2024-03-01 23:59:59.999,323258854.7415,346164,265771951.0,157413352.1096,0,,
2024-03-02,0.6013,0.6501,0.5993,0.6442,891150692.0,2024-03-02 23:59:59.999,561098506.1994,628347,436923827.0,275269534.15,0,,
2024-03-03,0.6442,0.6446,0.59,0.6271,626556050.0,2024-03-03 23:59:59.999,390250378.2574,459635,301497757.0,187798619.8749,0,,
2024-03-04,0.6271,0.666,0.615,0.6477,1053563753.0,2024-03-04 23:59:59.999,680037933.8019,745606,518667854.0,334659993.1945,0,,
2024-03-05,0.6476,0.6685,0.5386,0.5912,1554937673.0,2024-03-05 23:59:59.999,971210812.6012,1151483,745722854.0,466623879.8296,0,,
2024-03-06,0.5913,0.624,0.5754,0.6121,832599729.0,2024-03-06 23:59:59.999,501543922.8642,589115,416245016.0,250773559.5552,0,,
2024-03-07,0.6121,0.6394,0.6064,0.627,789389082.0,2024-03-07 23:59:59.999,491723629.8708,508718,383645472.0,238998829.0817,0,,
2024-03-08,0.6271,0.6338,0.6,0.62,648298999.0,2024-03-08 23:59:59.999,403359268.7297,446228,328285099.0,204286814.5405,0,,
2024-03-09,0.62,0.6323,0.6158,0.6197,399105613.0,2024-03-09 23:59:59.999,248795359.0,268485,195175068.0,121642577.8827,0,,
2024-03-10,0.6198,0.6278,0.5965,0.608,431213931.0,2024-03-10 23:59:59.999,265437261.5992,287088,207140038.0,127487939.5465,0,,
2024-03-11,0.608,0.744,0.583,0.723,2035920643.0,2024-03-11 23:59:59.999,1397085361.7244,1463819,1031600139.0,706794694.4981,0,,
2024-03-12,0.723,0.7332,0.6585,0.688,1164823272.0,2024-03-12 23:59:59.999,809486248.4053,924010,570914503.0,396867270.577,0,,
2024-03-13,0.688,0.7026,0.6684,0.6891,629718012.0,2024-03-13 23:59:59.999,433287999.4329,451985,319099699.0,219548097.4691,0,,
2024-03-14,0.6891,0.7077,0.6378,0.669,866913230.0,2024-03-14 23:59:59.999,586214978.9612,668294,428415640.0,289875206.754,0,,
2024-03-15,0.669,0.6759,0.596,0.6342,1046569627.0,2024-03-15 23:59:59.999,659887905.8484,787687,500558874.0,315726640.2865,0,,
2024-03-16,0.6341,0.6479,0.5915,0.6031,637944105.0,2024-03-16 23:59:59.999,396629023.8596,454113,303271484.0,188599919.597,0,,
2024-03-17,0.603,0.6249,0.5869,0.6191,520417354.0,2024-03-17 23:59:59.999,317996138.2103,344847,249891823.0,152698355.0815,0,,
2024-03-18,0.6191,0.6686,0.5946,0.6453,868146942.0,2024-03-18 23:59:59.999,539213807.37,586138,433122082.0,269421059.9747,0,,
2024-03-19,0.6453,0.6489,0.5712,0.5845,1036258366.0,2024-03-19 23:59:59.999,622800830.9744,785812,497471432.0,298873446.4846,0,,
2024-03-20,0.5845,0.6187,0.5681,0.6107,802805428.0,2024-03-20 23:59:59.999,474979753.1727,533683,392028360.0,231839225.7807,0,,
2024-03-21,0.6108,0.6546,0.5972,0.6404,799317843.0,2024-03-21 23:59:59.999,499670072.3817,548573,394571146.0,246730104.9416,0,,
2024-03-22,0.6403,0.6454,0.5985,0.6115,580029104.0,2024-03-22 23:59:59.999,359961089.1895,414977,276614192.0,171671519.4896,0,,
2024-03-23,0.6115,0.6329,0.6032,0.6167,278695151.0,2024-03-23 23:59:59.999,173110244.5216,207459,135568628.0,84214964.624,0,,
2024-03-24,0.6168,0.6358,0.6133,0.6325,304667124.0,2024-03-24 23:59:59.999,191365610.3891,225821,148236150.0,93104037.717,0,,
2024-03-25,0.6326,0.6629,0.6263,0.6406,598260361.0,2024-03-25 23:59:59.999,383334099.9351,379954,296007857.0,189673542.1216,0,,
2024-03-26,0.6405,0.653,0.625,0.6317,483920076.0,2024-03-26 23:59:59.999,309446906.7586,302204,243003758.0,155354197.4236,0,,
2024-03-27,0.6317,0.6349,0.6055,0.6118,576105586.0,2024-03-27 23:59:59.999,357401973.3555,333499,286164656.0,177568130.1534,0,,
2024-03-28,0.6119,0.6378,0.6033,0.6244,500717330.0,2024-03-28 23:59:59.999,311430816.4376,290960,248611945.0,154624434.5263,0,,
2024-03-29,0.6243,0.6455,0.6087,0.6301,536802072.0,2024-03-29 23:59:59.999,336042616.7256,329285,261441012.0,163691594.4016,0,,
2024-03-30,0.63,0.6372,0.6178,0.6212,275028227.0,2024-03-30 23:59:59.999,172448766.2015,187299,132147196.0,82873447.7764,0,,
2024-03-31,0.6211,0.6301,0.6204,0.6292,181972969.0,2024-03-31 23:59:59.999,113924710.714,124119,88215852.0,55238378.1959,0,,
2024-04-01,0.6292,0.6336,0.5947,0.611,546287523.0,2024-04-01 23:59:59.999,333965195.5589,313516,269122892.0,164541739.0984,0,,
2024-04-02,0.611,0.6185,0.579,0.5854,648286441.0,2024-04-02 23:59:59.999,384513388.8092,368400,315905998.0,187395992.8656,0,,
2024-04-03,0.5854,0.593,0.5663,0.5742,493903933.0,2024-04-03 23:59:59.999,287020380.9741,267241,240948634.0,140013500.5055,0,,
2024-04-04,0.5741,0.6176,0.5623,0.5935,701629386.0,2024-04-04 23:59:59.999,413917599.608,392369,354569321.0,209300372.22,0,,
2024-04-05,0.5934,0.5939,0.5687,0.5871,421470900.0,2024-04-05 23:59:59.999,245182996.9432,231929,212439315.0,123629495.7458,0,,
2024-04-06,0.587,0.5988,0.5852,0.593,165404890.0,2024-04-06 23:59:59.999,97716359.6098,104477,76618349.0,45275681.5173,0,,
2024-04-07,0.593,0.6028,0.5894,0.5944,210766117.0,2024-04-07 23:59:59.999,125604904.4772,128342,99719573.0,59417074.8551,0,,
2024-04-08,0.5945,0.6265,0.5881,0.6147,512812491.0,2024-04-08 23:59:59.999,312299000.7698,300832,255847545.0,155714612.652,0,,
2024-04-09,0.6146,0.6431,0.6012,0.6141,648585747.0,2024-04-09 23:59:59.999,402883593.0298,410065,310027016.0,192597089.5617,0,,
2024-04-10,0.614,0.6204,0.5928,0.6172,449695736.0,2024-04-10 23:59:59.999,273874315.888,312059,213013643.0,129745976.7939,0,,
2024-04-11,0.6171,0.6214,0.6029,0.6086,316314812.0,2024-04-11 23:59:59.999,194033425.0445,215714,154438228.0,94767548.1142,0,,
2024-04-12,0.6085,0.6159,0.5068,0.5468,903224330.0,2024-04-12 23:59:59.999,509327542.683,595563,425758293.0,240534492.8629,0,,
2024-04-13,0.5468,0.5491,0.4188,0.4788,1199425184.0,2024-04-13 23:59:59.999,589051261.486,793061,577697182.0,284242702.2632,0,,
2024-04-14,0.4788,0.5073,0.4637,0.5033,820741178.0,2024-04-14 23:59:59.999,397952095.5441,513428,416199749.0,201741443.5392,0,,
2024-04-15,0.5034,0.5189,0.4811,0.4977,680790708.0,2024-04-15 23:59:59.999,341529467.5271,417628,335169641.0,168080750.5282,0,,
2024-04-16,0.4977,0.5021,0.4754,0.4965,535103938.0,2024-04-16 23:59:59.999,262546490.6849,347421,255264427.0,125244039.4094,0,,
2024-04-17,0.4965,0.5081,0.4715,0.4951,496078590.0,2024-04-17 23:59:59.999,243899788.0604,330326,243164468.0,119590561.5122,0,,
2024-04-18,0.4951,0.5057,0.4856,0.5025,408855589.0,2024-04-18 23:59:59.999,202498358.6896,249459,196543625.0,97329255.5611,0,,
2024-04-19,0.5026,0.5108,0.4665,0.503,649243049.0,2024-04-19 23:59:59.999,320230549.4456,363319,313789568.0,154795553.3103,0,,
2024-04-20,0.503,0.53,0.4981,0.5288,323152269.0,2024-04-20 23:59:59.999,167172289.5678,204386,162512943.0,84112690.2024,0,,
2024-04-21,0.5288,0.5367,0.5183,0.5246,209381366.0,2024-04-21 23:59:59.999,110387883.5848,155833,100547094.0,53016724.4569,0,,
2024-04-22,0.5246,0.5715,0.5221,0.556,481213218.0,2024-04-22 23:59:59.999,261174906.7999,273001,244694948.0,132789856.8433,0,,
2024-04-23,0.556,0.5576,0.5415,0.5445,395536969.0,2024-04-23 23:59:59.999,216977134.9904,219355,186980232.0,102574056.5257,0,,
2024-04-24,0.5445,0.5519,0.5212,0.5275,437750382.0,2024-04-24 23:59:59.999,235729630.8625,233320,207609850.0,111788495.0721,0,,
2024-04-25,0.5276,0.5327,0.5137,0.5254,358100461.0,2024-04-25 23:59:59.999,187496339.632,197973,155817786.0,81604904.3786,0,,
2024-04-26,0.5254,0.5361,0.5143,0.5261,354085810.0,2024-04-26 23:59:59.999,185956511.4784,186864,168257507.0,88351476.6398,0,,
2024-04-27,0.5261,0.5265,0.508,0.5179,195569696.0,2024-04-27 23:59:59.999,101032224.5098,115655,92353959.0,47709844.5379,0,,
2024-04-28,0.5178,0.5253,0.5085,0.5103,135893039.0,2024-04-28 23:59:59.999,70458610.2089,94278,62851100.0,32599225.3347,0,,
2024-04-29,0.5104,0.5175,0.4986,0.5151,347828455.0,2024-04-29 23:59:59.999,176581449.9024,163488,160336913.0,81458927.7065,0,,
2024-04-30,0.515,0.5198,0.4875,0.5006,395591280.0,2024-04-30 23:59:59.999,198721791.9993,207128,179569350.0,90167634.8838,0,,
2024-05-01,0.5006,0.5214,0.4782,0.5175,478521177.0,2024-05-01 23:59:59.999,238496942.2037,245638,217756130.0,108596358.4185,0,,
2024-05-02,0.5175,0.5245,0.5067,0.518,344602656.0,2024-05-02 23:59:59.999,177688990.7001,163360,165472280.0,85351630.432,0,,
2024-05-03,0.518,0.5367,0.5145,0.5317,363626848.0,2024-05-03 23:59:59.999,190081086.4027,172451,184485459.0,96451806.2478,0,,
2024-05-04,0.5317,0.541,0.5272,0.5302,158694221.0,2024-05-04 23:59:59.999,84581329.5159,104262,73660828.0,39258811.1804,0,,
2024-05-05,0.5302,0.5334,0.524,0.5296,112344720.0,2024-05-05 23:59:59.999,59417628.2842,84937,52446737.0,27738383.1379,0,,
2024-05-06,0.5295,0.5703,0.5247,0.5402,567274807.0,2024-05-06 23:59:59.999,308959227.2858,329404,284940447.0,155207393.1164,0,,
2024-05-07,0.5401,0.5443,0.5217,0.5245,346192205.0,2024-05-07 23:59:59.999,185972116.8921,182921,167078213.0,89774525.8372,0,,
2024-05-08,0.5244,0.53,0.5153,0.5171,346832658.0,2024-05-08 23:59:59.999,181169260.551,172317,169043801.0,88313860.5648,0,,
2024-05-09,0.517,0.5238,0.5087,0.5209,299812797.0,2024-05-09 23:59:59.999,154978198.3729,142986,147922544.0,76478554.7437,0,,
2024-05-10,0.5209,0.5209,0.497,0.5022,356081362.0,2024-05-10 23:59:59.999,181324120.6451,183584,177820078.0,90579688.8241,0,,
2024-05-11,0.5022,0.5079,0.5005,0.5059,99554446.0,2024-05-11 23:59:59.999,50215891.6399,67159,46491227.0,23454502.0652,0,,
2024-05-12,0.5059,0.5088,0.4957,0.4993,96995150.0,2024-05-12 23:59:59.999,48846226.618,61866,45550782.0,22934443.1754,0,,
2024-05-13,0.4993,0.5121,0.4866,0.5053,307847853.0,2024-05-13 23:59:59.999,154227486.4018,169093,146338551.0,73326785.7123,0,,
2024-05-14,0.5052,0.5132,0.4972,0.5002,306746811.0,2024-05-14 23:59:59.999,154803622.0644,144779,141367808.0,71352277.7736,0,,
2024-05-15,0.5002,0.5196,0.4967,0.5188,323956909.0,2024-05-15 23:59:59.999,163996243.7466,136661,164762450.0,83393934.9846,0,,
2024-05-16,0.5188,0.5228,0.5123,0.5157,327561119.0,2024-05-16 23:59:59.999,169549941.3106,136787,153800264.0,79605862.5905,0,,
2024-05-17,0.5158,0.5292,0.5135,0.5234,286496760.0,2024-05-17 23:59:59.999,149222311.8864,123562,143678644.0,74823239.0129,0,,
2024-05-18,0.5235,0.5256,0.5186,0.5213,90176826.0,2024-05-18 23:59:59.999,47112655.4979,58571,40163730.0,20984352.0482,0,,
2024-05-19,0.5213,0.5236,0.5063,0.5096,112974578.0,2024-05-19 23:59:59.999,58212030.835,72307,49085000.0,25292281.2832,0,,
2024-05-20,0.5096,0.538,0.5064,0.5377,404880454.0,2024-05-20 23:59:59.999,211108604.7321,190770,205499118.0,107174265.245,0,,
2024-05-21,0.5377,0.5571,0.5319,0.537,491396281.0,2024-05-21 23:59:59.999,265966456.3389,247339,234285022.0,126844602.6999,0,,
2024-05-22,0.537,0.5383,0.5224,0.5268,303183587.0,2024-05-22 23:59:59.999,161365019.6231,162091,137112842.0,72994276.3438,0,,
